frame_index,pos_msec,pos_hhmmss,fps_meta,width,height,read_ok
229,3820.483,00:00:03.820,59.940,3840,2160,1,3
230,3837.167,00:00:03.837,59.940,3840,2160,1,3
231,3853.850,00:00:03.854,59.940,3840,2160,1,3
232,3870.533,00:00:03.871,59.940,3840,2160,1,4
233,3887.217,00:00:03.887,59.940,3840,2160,1,4
234,3903.900,00:00:03.904,59.940,3840,2160,1,4
235,3920.583,00:00:03.921,59.940,3840,2160,1,2
236,3937.267,00:00:03.937,59.940,3840,2160,1,3
237,3953.950,00:00:03.954,59.940,3840,2160,1,2
238,3970.633,00:00:03.971,59.940,3840,2160,1,3
239,3987.317,00:00:03.987,59.940,3840,2160,1,3
240,4004.000,00:00:04.004,59.940,3840,2160,1,3
241,4020.683,00:00:04.021,59.940,3840,2160,1,3
242,4037.367,00:00:04.037,59.940,3840,2160,1,3
243,4054.050,00:00:04.054,59.940,3840,2160,1,3
244,4070.733,00:00:04.071,59.940,3840,2160,1,2
245,4087.417,00:00:04.087,59.940,3840,2160,1,2
246,4104.100,00:00:04.104,59.940,3840,2160,1,3
247,4120.783,00:00:04.121,59.940,3840,2160,1,2
248,4137.467,00:00:04.137,59.940,3840,2160,1,2
249,4154.150,00:00:04.154,59.940,3840,2160,1,2
250,4170.833,00:00:04.171,59.940,3840,2160,1,2
251,4187.517,00:00:04.188,59.940,3840,2160,1,2
252,4204.200,00:00:04.204,59.940,3840,2160,1,2
253,4220.883,00:00:04.221,59.940,3840,2160,1,2
254,4237.567,00:00:04.238,59.940,3840,2160,1,2
255,4254.250,00:00:04.254,59.940,3840,2160,1,2
256,4270.933,00:00:04.271,59.940,3840,2160,1,2
257,4287.617,00:00:04.288,59.940,3840,2160,1,2
258,4304.300,00:00:04.304,59.940,3840,2160,1,2
259,4320.983,00:00:04.321,59.940,3840,2160,1,2
260,4337.667,00:00:04.338,59.940,3840,2160,1,2
261,4354.350,00:00:04.354,59.940,3840,2160,1,2
262,4371.033,00:00:04.371,59.940,3840,2160,1,3
263,4387.717,00:00:04.388,59.940,3840,2160,1,3
264,4404.400,00:00:04.404,59.940,3840,2160,1,3
265,4421.083,00:00:04.421,59.940,3840,2160,1,2
266,4437.767,00:00:04.438,59.940,3840,2160,1,3
267,4454.450,00:00:04.454,59.940,3840,2160,1,3
268,4471.133,00:00:04.471,59.940,3840,2160,1,3
269,4487.817,00:00:04.488,59.940,3840,2160,1,3
270,4504.500,00:00:04.505,59.940,3840,2160,1,2
271,4521.183,00:00:04.521,59.940,3840,2160,1,2
272,4537.867,00:00:04.538,59.940,3840,2160,1,2
273,4554.550,00:00:04.555,59.940,3840,2160,1,2
274,4571.233,00:00:04.571,59.940,3840,2160,1,2
275,4587.917,00:00:04.588,59.940,3840,2160,1,2
276,4604.600,00:00:04.605,59.940,3840,2160,1,2
277,4621.283,00:00:04.621,59.940,3840,2160,1,2
278,4637.967,00:00:04.638,59.940,3840,2160,1,2
279,4654.650,00:00:04.655,59.940,3840,2160,1,2
280,4671.333,00:00:04.671,59.940,3840,2160,1,2
281,4688.017,00:00:04.688,59.940,3840,2160,1,2
282,4704.700,00:00:04.705,59.940,3840,2160,1,2
283,4721.383,00:00:04.721,59.940,3840,2160,1,2
284,4738.067,00:00:04.738,59.940,3840,2160,1,2
285,4754.750,00:00:04.755,59.940,3840,2160,1,2
286,4771.433,00:00:04.771,59.940,3840,2160,1,2
287,4788.117,00:00:04.788,59.940,3840,2160,1,2
288,4804.800,00:00:04.805,59.940,3840,2160,1,2
289,4821.483,00:00:04.821,59.940,3840,2160,1,2
290,4838.167,00:00:04.838,59.940,3840,2160,1,2
291,4854.850,00:00:04.855,59.940,3840,2160,1,2
292,4871.533,00:00:04.872,59.940,3840,2160,1,2
293,4888.217,00:00:04.888,59.940,3840,2160,1,2
294,4904.900,00:00:04.905,59.940,3840,2160,1,2
295,4921.583,00:00:04.922,59.940,3840,2160,1,2
296,4938.267,00:00:04.938,59.940,3840,2160,1,2
297,4954.950,00:00:04.955,59.940,3840,2160,1,2
298,4971.633,00:00:04.972,59.940,3840,2160,1,2
299,4988.317,00:00:04.988,59.940,3840,2160,1,2
300,5005.000,00:00:05.005,59.940,3840,2160,1,2
301,5021.683,00:00:05.022,59.940,3840,2160,1,2
302,5038.367,00:00:05.038,59.940,3840,2160,1,2
303,5055.050,00:00:05.055,59.940,3840,2160,1,2
304,5071.733,00:00:05.072,59.940,3840,2160,1,3
305,5088.417,00:00:05.088,59.940,3840,2160,1,2
306,5105.100,00:00:05.105,59.940,3840,2160,1,2
307,5121.783,00:00:05.122,59.940,3840,2160,1,2
308,5138.467,00:00:05.138,59.940,3840,2160,1,4
309,5155.150,00:00:05.155,59.940,3840,2160,1,3
310,5171.833,00:00:05.172,59.940,3840,2160,1,3
311,5188.517,00:00:05.189,59.940,3840,2160,1,2
312,5205.200,00:00:05.205,59.940,3840,2160,1,2
313,5221.883,00:00:05.222,59.940,3840,2160,1,2
314,5238.567,00:00:05.239,59.940,3840,2160,1,2
315,5255.250,00:00:05.255,59.940,3840,2160,1,2
316,5271.933,00:00:05.272,59.940,3840,2160,1,3
317,5288.617,00:00:05.289,59.940,3840,2160,1,3
318,5305.300,00:00:05.305,59.940,3840,2160,1,3
319,5321.983,00:00:05.322,59.940,3840,2160,1,2
320,5338.667,00:00:05.339,59.940,3840,2160,1,2
321,5355.350,00:00:05.355,59.940,3840,2160,1,2
322,5372.033,00:00:05.372,59.940,3840,2160,1,2
323,5388.717,00:00:05.389,59.940,3840,2160,1,2
324,5405.400,00:00:05.405,59.940,3840,2160,1,2
325,5422.083,00:00:05.422,59.940,3840,2160,1,2
326,5438.767,00:00:05.439,59.940,3840,2160,1,2
327,5455.450,00:00:05.455,59.940,3840,2160,1,2
328,5472.133,00:00:05.472,59.940,3840,2160,1,2
329,5488.817,00:00:05.489,59.940,3840,2160,1,2
330,5505.500,00:00:05.506,59.940,3840,2160,1,2
331,5522.183,00:00:05.522,59.940,3840,2160,1,2
332,5538.867,00:00:05.539,59.940,3840,2160,1,2
333,5555.550,00:00:05.556,59.940,3840,2160,1,3
334,5572.233,00:00:05.572,59.940,3840,2160,1,3
335,5588.917,00:00:05.589,59.940,3840,2160,1,2
336,5605.600,00:00:05.606,59.940,3840,2160,1,2
337,5622.283,00:00:05.622,59.940,3840,2160,1,2
338,5638.967,00:00:05.639,59.940,3840,2160,1,2
339,5655.650,00:00:05.656,59.940,3840,2160,1,2
340,5672.333,00:00:05.672,59.940,3840,2160,1,2
341,5689.017,00:00:05.689,59.940,3840,2160,1,3
342,5705.700,00:00:05.706,59.940,3840,2160,1,2
343,5722.383,00:00:05.722,59.940,3840,2160,1,2
344,5739.067,00:00:05.739,59.940,3840,2160,1,2
345,5755.750,00:00:05.756,59.940,3840,2160,1,2
346,5772.433,00:00:05.772,59.940,3840,2160,1,2
347,5789.117,00:00:05.789,59.940,3840,2160,1,3
348,5805.800,00:00:05.806,59.940,3840,2160,1,3
349,5822.483,00:00:05.822,59.940,3840,2160,1,3
350,5839.167,00:00:05.839,59.940,3840,2160,1,2
351,5855.850,00:00:05.856,59.940,3840,2160,1,3
352,5872.533,00:00:05.873,59.940,3840,2160,1,3
353,5889.217,00:00:05.889,59.940,3840,2160,1,2
354,5905.900,00:00:05.906,59.940,3840,2160,1,2
355,5922.583,00:00:05.923,59.940,3840,2160,1,2
356,5939.267,00:00:05.939,59.940,3840,2160,1,2
357,5955.950,00:00:05.956,59.940,3840,2160,1,2
358,5972.633,00:00:05.973,59.940,3840,2160,1,2
359,5989.317,00:00:05.989,59.940,3840,2160,1,2
360,6006.000,00:00:06.006,59.940,3840,2160,1,2
361,6022.683,00:00:06.023,59.940,3840,2160,1,2
362,6039.367,00:00:06.039,59.940,3840,2160,1,2
363,6056.050,00:00:06.056,59.940,3840,2160,1,2
364,6072.733,00:00:06.073,59.940,3840,2160,1,2
365,6089.417,00:00:06.089,59.940,3840,2160,1,3
366,6106.100,00:00:06.106,59.940,3840,2160,1,3
367,6122.783,00:00:06.123,59.940,3840,2160,1,3
368,6139.467,00:00:06.139,59.940,3840,2160,1,2
369,6156.150,00:00:06.156,59.940,3840,2160,1,2
370,6172.833,00:00:06.173,59.940,3840,2160,1,3
371,6189.517,00:00:06.190,59.940,3840,2160,1,2
372,6206.200,00:00:06.206,59.940,3840,2160,1,2
373,6222.883,00:00:06.223,59.940,3840,2160,1,2
374,6239.567,00:00:06.240,59.940,3840,2160,1,2
375,6256.250,00:00:06.256,59.940,3840,2160,1,2
376,6272.933,00:00:06.273,59.940,3840,2160,1,2
377,6289.617,00:00:06.290,59.940,3840,2160,1,3
378,6306.300,00:00:06.306,59.940,3840,2160,1,2
379,6322.983,00:00:06.323,59.940,3840,2160,1,2
380,6339.667,00:00:06.340,59.940,3840,2160,1,2
381,6356.350,00:00:06.356,59.940,3840,2160,1,2
382,6373.033,00:00:06.373,59.940,3840,2160,1,2
383,6389.717,00:00:06.390,59.940,3840,2160,1,2
384,6406.400,00:00:06.406,59.940,3840,2160,1,2
385,6423.083,00:00:06.423,59.940,3840,2160,1,2
386,6439.767,00:00:06.440,59.940,3840,2160,1,2
387,6456.450,00:00:06.456,59.940,3840,2160,1,2
388,6473.133,00:00:06.473,59.940,3840,2160,1,2
389,6489.817,00:00:06.490,59.940,3840,2160,1,2
390,6506.500,00:00:06.506,59.940,3840,2160,1,2
391,6523.183,00:00:06.523,59.940,3840,2160,1,2
392,6539.867,00:00:06.540,59.940,3840,2160,1,2
393,6556.550,00:00:06.557,59.940,3840,2160,1,3
394,6573.233,00:00:06.573,59.940,3840,2160,1,2
395,6589.917,00:00:06.590,59.940,3840,2160,1,2
396,6606.600,00:00:06.607,59.940,3840,2160,1,3
397,6623.283,00:00:06.623,59.940,3840,2160,1,3
398,6639.967,00:00:06.640,59.940,3840,2160,1,2
399,6656.650,00:00:06.657,59.940,3840,2160,1,2
400,6673.333,00:00:06.673,59.940,3840,2160,1,2
401,6690.017,00:00:06.690,59.940,3840,2160,1,2
402,6706.700,00:00:06.707,59.940,3840,2160,1,3
403,6723.383,00:00:06.723,59.940,3840,2160,1,3
404,6740.067,00:00:06.740,59.940,3840,2160,1,3
405,6756.750,00:00:06.757,59.940,3840,2160,1,3
406,6773.433,00:00:06.773,59.940,3840,2160,1,3
407,6790.117,00:00:06.790,59.940,3840,2160,1,2
408,6806.800,00:00:06.807,59.940,3840,2160,1,2
409,6823.483,00:00:06.823,59.940,3840,2160,1,3
410,6840.167,00:00:06.840,59.940,3840,2160,1,3
411,6856.850,00:00:06.857,59.940,3840,2160,1,3
412,6873.533,00:00:06.874,59.940,3840,2160,1,3
413,6890.217,00:00:06.890,59.940,3840,2160,1,4
414,6906.900,00:00:06.907,59.940,3840,2160,1,4
415,6923.583,00:00:06.924,59.940,3840,2160,1,4
416,6940.267,00:00:06.940,59.940,3840,2160,1,4
417,6956.950,00:00:06.957,59.940,3840,2160,1,4
418,6973.633,00:00:06.974,59.940,3840,2160,1,4
419,6990.317,00:00:06.990,59.940,3840,2160,1,4
420,7007.000,00:00:07.007,59.940,3840,2160,1,4
421,7023.683,00:00:07.024,59.940,3840,2160,1,4
422,7040.367,00:00:07.040,59.940,3840,2160,1,4
423,7057.050,00:00:07.057,59.940,3840,2160,1,4
424,7073.733,00:00:07.074,59.940,3840,2160,1,4
425,7090.417,00:00:07.090,59.940,3840,2160,1,4
426,7107.100,00:00:07.107,59.940,3840,2160,1,4
427,7123.783,00:00:07.124,59.940,3840,2160,1,4
428,7140.467,00:00:07.140,59.940,3840,2160,1,4
429,7157.150,00:00:07.157,59.940,3840,2160,1,4
430,7173.833,00:00:07.174,59.940,3840,2160,1,4
431,7190.517,00:00:07.191,59.940,3840,2160,1,4
432,7207.200,00:00:07.207,59.940,3840,2160,1,4
433,7223.883,00:00:07.224,59.940,3840,2160,1,4
434,7240.567,00:00:07.241,59.940,3840,2160,1,4
435,7257.250,00:00:07.257,59.940,3840,2160,1,4
436,7273.933,00:00:07.274,59.940,3840,2160,1,4
437,7290.617,00:00:07.291,59.940,3840,2160,1,4
438,7307.300,00:00:07.307,59.940,3840,2160,1,4
439,7323.983,00:00:07.324,59.940,3840,2160,1,4
440,7340.667,00:00:07.341,59.940,3840,2160,1,3
441,7357.350,00:00:07.357,59.940,3840,2160,1,3
442,7374.033,00:00:07.374,59.940,3840,2160,1,3
443,7390.717,00:00:07.391,59.940,3840,2160,1,3
444,7407.400,00:00:07.407,59.940,3840,2160,1,3
445,7424.083,00:00:07.424,59.940,3840,2160,1,4
446,7440.767,00:00:07.441,59.940,3840,2160,1,2
447,7457.450,00:00:07.457,59.940,3840,2160,1,3
448,7474.133,00:00:07.474,59.940,3840,2160,1,4
449,7490.817,00:00:07.491,59.940,3840,2160,1,4
450,7507.500,00:00:07.508,59.940,3840,2160,1,4
451,7524.183,00:00:07.524,59.940,3840,2160,1,4
452,7540.867,00:00:07.541,59.940,3840,2160,1,3
453,7557.550,00:00:07.558,59.940,3840,2160,1,3
454,7574.233,00:00:07.574,59.940,3840,2160,1,3
455,7590.917,00:00:07.591,59.940,3840,2160,1,4
456,7607.600,00:00:07.608,59.940,3840,2160,1,3
457,7624.283,00:00:07.624,59.940,3840,2160,1,4
458,7640.967,00:00:07.641,59.940,3840,2160,1,4
459,7657.650,00:00:07.658,59.940,3840,2160,1,4
460,7674.333,00:00:07.674,59.940,3840,2160,1,4
461,7691.017,00:00:07.691,59.940,3840,2160,1,4
462,7707.700,00:00:07.708,59.940,3840,2160,1,4
463,7724.383,00:00:07.724,59.940,3840,2160,1,4
464,7741.067,00:00:07.741,59.940,3840,2160,1,4
465,7757.750,00:00:07.758,59.940,3840,2160,1,4
466,7774.433,00:00:07.774,59.940,3840,2160,1,4
467,7791.117,00:00:07.791,59.940,3840,2160,1,4
468,7807.800,00:00:07.808,59.940,3840,2160,1,4
469,7824.483,00:00:07.824,59.940,3840,2160,1,4
470,7841.167,00:00:07.841,59.940,3840,2160,1,4
471,7857.850,00:00:07.858,59.940,3840,2160,1,4
472,7874.533,00:00:07.875,59.940,3840,2160,1,4
473,7891.217,00:00:07.891,59.940,3840,2160,1,4
474,7907.900,00:00:07.908,59.940,3840,2160,1,4
475,7924.583,00:00:07.925,59.940,3840,2160,1,3
476,7941.267,00:00:07.941,59.940,3840,2160,1,4
477,7957.950,00:00:07.958,59.940,3840,2160,1,3
478,7974.633,00:00:07.975,59.940,3840,2160,1,3
479,7991.317,00:00:07.991,59.940,3840,2160,1,3
480,8008.000,00:00:08.008,59.940,3840,2160,1,3
481,8024.683,00:00:08.025,59.940,3840,2160,1,3
